Date,Open,High,Low,Close,Volume
2015-04-15,28.5589,28.7184,28.4682,28.6416,128122612.9901
2015-04-14,28.6915,28.7563,28.4482,28.535,112978119.51642
2015-04-13,28.9976,29.0474,28.6047,28.6546,160961446.86523
2015-04-10,28.4532,28.7383,28.2987,28.7115,177882154.69759
2015-04-09,28.4382,28.5988,28.1591,28.5948,143581640.9438
2015-04-08,28.4382,28.5569,28.2319,28.3784,165228809.65314
2015-04-07,28.8381,28.9487,28.4602,28.4682,154882768.97945
2015-04-06,28.1173,28.8081,28.0873,28.7683,164629937.5198
2015-04-02,28.2468,28.3684,28.0555,28.3116,142614595.2172
2015-04-01,28.197,28.2698,27.8082,28.0703,179800941.61064
2015-03-31,28.4861,28.5768,28.0953,28.1103,186303796.39229
2015-03-30,28.0255,28.5569,28.0155,28.5489,208475148.10993
2015-03-27,28.1471,28.1671,27.7673,27.8461,175041384.0888
2015-03-26,27.7364,28.2099,27.7015,28.0673,210569651.36558
2015-03-25,28.5888,28.6486,27.878,27.878,228638990.11395
2015-03-24,28.7413,28.9307,28.5948,28.6217,145368610.00687
2015-03-23,28.7164,28.8879,28.5848,28.7383,166912559.83393
2015-03-20,28.9776,29.0045,28.2758,28.4482,304062500.37218
2015-03-19,29.0872,29.201,28.7813,28.8061,202764393.05487
2015-03-18,28.6915,29.179,28.5489,29.0215,288906071.60399
2015-03-17,28.4482,28.7643,28.3904,28.6985,225841586.38116
2015-03-16,27.9877,28.2269,27.7594,28.2269,158789025.66591
2015-03-13,28.1053,28.3296,27.6976,27.9278,229400734.5319
2015-03-12,27.6318,28.2139,27.4762,27.7653,214158630.22968
2015-03-11,28.1741,28.184,27.5828,27.6148,305141596.83819
2015-03-10,28.5589,28.7413,27.9707,28.1272,304776881.76207
2015-03-09,28.9118,29.2767,28.2538,28.7214,391849860.33733
2015-03-06,29.0045,29.2308,28.525,28.6018,322417747.55051
2015-03-05,29.0474,29.0872,28.4164,28.5589,250159476.5904
2015-03-04,29.164,29.2737,28.9896,29.0394,140163327.06142
2015-03-03,29.1342,29.2638,28.9407,29.2288,167384394.65462
2015-03-02,29.201,29.4372,28.9846,29.161,212888139.74622
2015-02-27,29.3794,29.4941,28.9716,29.0195,274397636.34424
2015-02-26,29.0942,29.5599,28.6047,29.4651,403913639.54832
2015-02-25,29.7203,29.7303,28.9517,29.0942,330469086.17633
2015-02-24,30.0374,30.1819,29.6296,29.86,306200066.57961
2015-02-23,29.3854,30.0513,29.2986,30.0513,313881537.46037
2015-02-20,29.0544,29.2588,28.9327,29.2588,216531026.54103
2015-02-19,29.0245,29.147,28.9916,29.0175,165230660.28078
2015-02-18,28.8361,29.0912,28.7941,29.0773,198624707.52565
2015-02-17,28.8041,29.1142,28.6715,28.8829,279287619.48237
2015-02-13,28.7543,28.7543,28.3904,28.7085,239468292.35636
2015-02-12,28.4782,28.8011,28.3704,28.5718,329502081.57478
2015-02-11,27.7364,28.2199,27.6776,28.2099,325300391.49353
2015-02-10,27.1512,27.5918,27.1482,27.5659,274118381.14635
2015-02-09,26.7883,27.0754,26.7614,27.0455,172029881.29392
2015-02-06,27.1153,27.1681,26.7654,26.862,193353448.95236
2015-02-05,27.1153,27.1641,26.9338,27.0973,186932950.61159
2015-02-04,26.6657,27.1193,26.6268,26.9,311413868.43054
2015-02-03,26.6657,26.8042,26.4663,26.6986,230620692.34862
2015-02-02,26.5669,26.8212,26.1224,26.6936,278395678.14358
2015-01-30,26.6437,26.9996,26.2948,26.3686,371991100.06812
2015-01-29,26.1762,26.8262,26.0087,26.7614,374963663.45063
2015-01-28,26.4683,26.5849,25.9499,25.9499,655300462.42333
2015-01-27,25.2988,25.3118,24.5362,24.5581,422803694.04282
2015-01-26,25.5939,25.7335,25.3856,25.4504,246902089.07521
2015-01-23,25.2789,25.5959,25.0995,25.4264,224211544.52407
2015-01-22,24.8213,25.3088,24.6966,25.2938,340014586.4559
2015-01-21,24.5182,24.9897,24.3607,24.6568,243960674.41404
2015-01-20,24.2739,24.4763,23.962,24.4614,365953470.00625
2015-01-16,24.0895,24.2111,23.6748,23.8482,348829740.79836
2015-01-15,24.7595,24.7724,24.0008,24.0387,266205217.70276
2015-01-14,24.5382,24.8662,24.4135,24.7136,217280641.07274
2015-01-13,25.0745,25.3856,24.5082,24.8093,298048120.01122
2015-01-12,25.3417,25.3457,24.4813,24.583,220512273.26758
2015-01-09,25.3556,25.4802,24.8073,25.2091,238565156.97719
2015-01-08,24.581,25.242,24.4564,25.1822,263662896.66076
2015-01-07,24.1274,24.3437,24.0078,24.2521,178039895.3773
2015-01-06,24.0028,24.1753,23.5441,23.913,292190560.53293
2015-01-05,24.3657,24.4435,23.7226,23.911,285540772.93762
2015-01-02,25.0645,25.0765,24.1593,24.603,236392791.94868
2014-12-31,25.3906,25.4584,24.8073,24.8432,183892962.19369
2014-12-30,25.571,25.6358,25.234,25.3218,132739925.95499
2014-12-29,25.6059,25.8253,25.584,25.6358,122549898.70854
2014-12-26,25.232,25.7674,25.2091,25.6537,149797031.5646
2014-12-24,25.3357,25.3656,25.2091,25.2091,64343482.575163
2014-12-23,25.4753,25.4982,25.3058,25.3258,115579174.1637
2014-12-22,25.244,25.5371,25.2021,25.4164,200648470.66495
2014-12-19,25.2639,25.4783,25.1323,25.1563,392863576.98735
2014-12-18,25.1762,25.3516,24.8981,25.3516,261980763.3969
2014-12-17,24.1115,24.7216,24.0387,24.6219,237183083.17573
2014-12-16,23.933,24.7984,23.913,24.0218,269642353.82241
2014-12-15,24.906,25.1164,23.928,24.3487,298492438.15539
2014-12-12,24.8622,25.1762,24.6618,24.6996,248856527.40202
2014-12-11,25.2639,25.6079,25.0525,25.1223,184204229.73916
2014-12-10,25.7435,25.8451,25.1025,25.1961,197897640.5597
2014-12-09,24.8024,25.7175,24.608,25.6807,267442582.4529
2014-12-08,25.6757,25.7953,25.1223,25.2938,256061400.97967
2014-12-05,26.1004,26.1224,25.7953,25.8831,170235433.48846
2014-12-04,26.0516,26.3765,25.9449,25.9937,187285943.03986
2014-12-03,26.0486,26.1832,25.9099,26.0844,191185527.4363
2014-12-02,25.5391,26.0486,25.3756,25.7933,263619274.00694
2014-12-01,26.7354,26.8362,25.0347,25.9,372375828.00211
2014-11-28,26.8382,26.862,26.5669,26.7684,110268503.7414
2014-11-26,26.5411,26.8072,26.5141,26.7833,181308041.60909
2014-11-25,26.8012,26.9408,26.4284,26.4643,305801621.93394
2014-11-24,26.2988,26.7285,26.242,26.6936,210724927.55092
2014-11-21,26.4413,26.4563,26.1104,26.21,254039235.69936
2014-11-20,25.8601,26.2968,25.8451,26.1742,192702637.87588
2014-11-19,25.9818,26.0486,25.6079,25.8003,185900089.74519
2014-11-18,25.6408,26.0356,25.6308,25.9887,196447635.18248
2014-11-17,25.7105,26.3965,25.4912,25.6537,207615754.74755
2014-11-14,25.4604,25.6956,25.4394,25.6956,195667302.23796
2014-11-13,25.1623,25.5272,25.1164,25.3906,264374561.79066
2014-11-12,24.614,25.0745,24.613,25.0297,208499801.0781
2014-11-11,24.4594,24.7036,24.3876,24.6916,121885454.17355
2014-11-10,24.5332,24.603,24.4494,24.4893,120794796.55077
2014-11-07,24.4694,24.601,24.4225,24.5312,149665601.89506
2014-11-06,24.4155,24.4793,24.2639,24.4564,155278569.58476
2014-11-05,24.4395,24.4893,24.2301,24.3856,166957035.08043
2014-11-04,24.5033,24.5332,24.1374,24.3297,185385825.90045
2014-11-03,24.2521,24.7166,24.2002,24.5132,233089049.47089
2014-10-31,24.2002,24.2081,24.0218,24.1982,199225082.22821
2014-10-30,23.962,24.0556,23.7296,23.9669,181442288.84669
2014-10-29,23.8962,24.0606,23.8283,24.0536,235145956.39842
2014-10-28,23.6159,23.916,23.607,23.916,214495449.4763
2014-10-27,23.4943,23.6329,23.4605,23.5511,152579642.31284
2014-10-24,23.5681,23.6349,23.4205,23.5751,209817264.40308
2014-10-23,23.3219,23.5373,23.2182,23.4903,317083671.95452
2014-10-22,23.0457,23.3288,22.9899,23.0786,304531428.35335
2014-10-21,23.0836,23.0836,22.6898,22.96,422095597.76557
2014-10-20,22.0427,22.3976,22.0089,22.3518,344971253.3753
2014-10-17,21.8464,22.1833,21.6908,21.8852,304044164.61426
2014-10-16,21.4107,21.8952,21.3788,21.5662,321970211.62126
2014-10-15,21.9531,22.2152,21.3279,21.8563,450300365.73114
2014-10-14,22.4954,22.5243,22.0857,22.1265,284163997.24738
2014-10-13,22.7047,22.8055,22.3638,22.3638,238870786.37741
2014-10-10,22.5642,22.8603,22.4734,22.5732,295868494.90526
2014-10-09,22.7516,22.94,22.5442,22.633,345150026.0119
2014-10-08,22.1295,22.6529,22.0298,22.5851,256097368.35424
2014-10-07,22.277,22.4336,22.1225,22.1265,187783239.28719
2014-10-06,22.3956,22.5542,22.275,22.3209,165253795.63397
2014-10-03,22.279,22.4546,22.1903,22.3209,193923216.5807
2014-10-02,22.2412,22.4565,21.969,22.3838,213039664.52375
2014-10-01,22.5402,22.5642,22.1155,22.2222,229704485.21906
2014-09-30,22.5881,22.7516,22.5263,22.5771,246540226.67389
2014-09-29,22.1045,22.5044,22.0996,22.4316,222012522.43307
2014-09-26,22.0777,22.5771,22.0497,22.5771,278208916.21203
2014-09-25,22.5223,22.5692,21.8952,21.9291,446416966.55296
2014-09-24,22.8912,23.0477,22.6739,22.7985,268321424.95893
2014-09-23,22.5422,23.0666,22.5283,22.9998,282804461.98423
2014-09-22,22.8095,22.8862,22.5372,22.6419,235408339.28866
2014-09-19,22.9071,22.9321,22.6031,22.62,316262960.22059
2014-09-18,22.8523,22.9321,22.7556,22.8075,166364768.03275
2014-09-17,22.6898,22.8095,22.5402,22.7605,271862057.80577
2014-09-16,22.3608,22.6878,22.1574,22.5991,298472276.84608
2014-09-15,23.0387,23.0896,22.7287,22.7725,273517342.42454
2014-09-12,22.6758,22.8981,22.6469,22.7785,279703042.75901
2014-09-11,22.4994,22.7287,22.3209,22.7267,278347500.63875
2014-09-10,21.961,22.6529,21.9042,22.628,449799182.66424
2014-09-09,22.1993,23.0946,21.5393,21.957,846711824.60922
2014-09-08,22.2481,22.2511,21.971,22.0407,206700445.34793
2014-09-05,22.1385,22.2691,22.0298,22.1763,260761527.77633
2014-09-04,22.1495,22.4276,21.9112,21.9859,382279999.98027
2014-09-03,23.0996,23.1214,22.0887,22.1694,559358843.85904
2014-09-02,23.0926,23.2441,23.0188,23.1434,238928555.04838
2014-08-29,23.0387,23.0577,22.9001,22.9669,198934172.58988
2014-08-28,22.7635,23.0328,22.7556,22.9091,305421604.32375
2014-08-27,22.633,22.9839,22.5662,22.8842,212553299.51767
2014-08-26,22.7237,22.7417,22.5991,22.606,147854009.95533
2014-08-25,22.8115,22.8931,22.6928,22.7516,179414452.32046
2014-08-22,22.4714,22.7347,22.4506,22.7017,197023861.45115
2014-08-21,22.5352,22.615,22.4316,22.5372,149359435.86297
2014-08-20,22.5094,22.6489,22.3956,22.5352,234914688.12582
2014-08-19,22.2731,22.5622,22.2531,22.5263,309554545.34333
2014-08-18,22.0687,22.2651,21.9551,22.2172,212189570.4399
2014-08-15,21.9371,22.0019,21.7018,21.9551,218299122.21127
2014-08-14,21.8085,21.8633,21.6888,21.8464,125394456.83493
2014-08-13,21.5413,21.7886,21.5184,21.7886,142366344.30141
2014-08-12,21.5184,21.7068,21.4237,21.5024,150778606.47356
2014-08-11,21.3479,21.5263,21.2521,21.5074,163120017.9472
2014-08-08,21.1206,21.2472,20.8992,21.2293,186759400.85746
2014-08-07,21.2711,21.4984,21.0837,21.1694,208251223.16795
2014-08-06,21.1256,21.2891,21.1166,21.1714,172787666.67268
2014-08-05,21.2631,21.3339,21.0378,21.2083,250724574.01694
2014-08-04,21.4865,21.5313,21.2193,21.3139,179126436.48201
2014-08-01,21.1585,21.5393,21.1395,21.4346,217527955.13962
2014-07-31,21.661,21.7268,21.2561,21.3159,254692862.33778
2014-07-30,21.9491,22.0069,21.7756,21.8843,148019640.62802
2014-07-29,22.1465,22.1714,21.9052,21.9351,193351043.63795
2014-07-28,21.8095,22.1265,21.7496,22.0777,247825520.17241
2014-07-25,21.5912,21.8144,21.5443,21.7756,194892444.94457
2014-07-24,21.634,21.6968,21.4964,21.632,205024407.62023
2014-07-23,21.2751,21.8224,21.2193,21.668,416534184.85077
2014-07-22,21.1096,21.1565,20.984,21.1186,246675510.06236
2014-07-21,21.1794,21.1814,20.8932,20.9422,174943776.26942
2014-07-18,20.8724,21.1226,20.7387,21.0528,224032314.49657
2014-07-17,21.1884,21.2452,20.6401,20.7547,256740902.30142
2014-07-16,21.616,21.648,21.1226,21.1315,239744676.82454
2014-07-15,21.5792,21.5912,21.1884,21.2541,204585647.3773
2014-07-14,21.3738,21.6001,21.3269,21.5034,191814673.6312
2014-07-11,21.2631,21.3808,21.1495,21.2313,152495092.20114
2014-07-10,20.9032,21.3051,20.8504,21.1913,177929422.43588
2014-07-09,21.2801,21.3937,21.1276,21.2691,163349043.39952
2014-07-08,21.4645,21.5792,20.9382,21.2601,292353401.72297
2014-07-07,20.988,21.4027,20.979,21.3977,252970187.79038
2014-07-03,20.8823,20.979,20.7786,20.963,102674054.48808
2014-07-02,20.9252,20.97,20.7547,20.8424,127671182.21686
2014-07-01,20.8504,20.972,20.7647,20.8504,171314105.66423
2014-06-30,20.5343,20.8932,20.5323,20.7188,222363372.3461
2014-06-27,20.2472,20.5125,20.2362,20.5085,287105158.13685
2014-06-26,20.1486,20.2991,20.0219,20.2652,146255045.60303
2014-06-25,20.1136,20.2204,19.989,20.1456,165314739.96193
2014-06-24,20.2322,20.4536,20.1096,20.1286,175049242.98723
2014-06-23,20.3589,20.4267,20.1994,20.2492,195892450.90121
2014-06-20,20.4785,20.6361,20.2652,20.2682,452340593.93971
2014-06-19,20.5783,20.5803,20.3639,20.4805,159263672.03634
2014-06-18,20.5733,20.5783,20.3659,20.5533,150242497.19821
2014-06-17,20.5823,20.6699,20.4665,20.5303,133248823.48108
2014-06-16,20.4028,20.6809,20.3888,20.5583,159410451.38331
2014-06-13,20.5583,20.6111,20.2612,20.3499,244479980.59221
2014-06-12,20.963,20.984,20.4895,20.5783,245325569.97755
2014-06-11,20.986,21.1276,20.8394,20.9252,204682821.87898
2014-06-10,21.1216,21.1933,20.8614,21.0119,281349437.34373
2014-06-09,20.6699,20.9292,20.4566,20.8892,337768178.26669
2014-06-06,20.7009,20.7427,20.5273,20.5623,392650516.08224
2014-06-05,20.5833,20.6849,20.4675,20.6201,340454878.3565
2014-06-04,20.3021,20.6381,20.2592,20.5383,376057124.59877
2014-06-03,20.0169,20.343,20.012,20.305,328311082.82078
2014-06-02,20.1924,20.2184,19.8275,20.0229,413948140.84994
2014-05-30,20.32,20.5185,20.0309,20.1625,632245404.40916
2014-05-29,19.998,20.2842,19.996,20.2362,421923313.86081
2014-05-28,19.9392,20.0608,19.8684,19.8753,353822420.2296
2014-05-27,19.6082,19.9342,19.6072,19.9272,391039014.6053
2014-05-23,19.342,19.5783,19.3171,19.5594,260139616.58262
2014-05-22,19.321,19.4238,19.2403,19.342,225124042.37394
2014-05-21,19.2313,19.325,19.1765,19.3121,220754099.64674
2014-05-20,19.2543,19.3151,19.1347,19.2603,262978449.2984
2014-05-19,19.0419,19.344,19.0249,19.2573,356038827.18691
2014-05-16,18.7478,19.0319,18.6462,19.0309,309785741.39631
2014-05-15,18.9412,19.0021,18.7298,18.7538,258592877.04276
2014-05-14,18.8704,19.0279,18.8475,18.9153,186410025.42825
2014-05-13,18.8565,18.9363,18.8136,18.9113,179066593.50319
2014-05-12,18.712,18.9083,18.709,18.8824,239100714.57492
2014-05-09,18.6182,18.672,18.4836,18.6511,326854121.29034
2014-05-08,18.7358,18.9323,18.677,18.7288,257983122.81765
2014-05-07,18.8535,18.9183,18.6152,18.7618,318667836.30091
2014-05-06,19.0609,19.1446,18.8276,18.8276,422178698.4697
2014-05-05,18.691,19.0359,18.687,19.0339,323354076.87041
2014-05-02,18.7668,18.8206,18.678,18.7688,215778114.98327
2014-05-01,18.7508,18.8415,18.5724,18.7338,275230615.38228
2014-04-30,18.7718,18.9851,18.681,18.69,514952868.01624
2014-04-29,18.8056,18.8774,18.671,18.7618,380053244.5539
2014-04-28,18.1427,18.8704,18.1347,18.8176,754506624.26305
2014-04-25,17.8814,18.1167,17.8625,18.1148,439799348.78413
2014-04-24,17.9981,18.053,17.7608,17.9842,856474962.71202
2014-04-23,16.7589,16.8227,16.6133,16.6233,441817955.24228
2014-04-22,16.7339,16.8447,16.6771,16.8407,228441421.31939
2014-04-21,16.6392,16.8555,16.5984,16.8247,205856582.21201
2014-04-17,16.4758,16.716,16.4448,16.6273,320647391.00508
2014-04-16,16.408,16.5056,16.2843,16.4378,242178464.82423
2014-04-15,16.4798,16.5226,16.1956,16.406,300326123.27912
2014-04-14,16.5276,16.5396,16.381,16.5236,231955393.09153
2014-04-11,16.4488,16.5615,16.379,16.4578,306513692.29614
2014-04-10,16.8087,16.8585,16.5714,16.5824,270105642.65527
2014-04-09,16.5515,16.8027,16.5356,16.7977,232303514.70797
2014-04-08,16.6343,16.6652,16.4298,16.5814,274938963.4868
2014-04-07,16.7319,16.8157,16.5306,16.5824,326463726.12263
2014-04-04,17.1038,17.1038,16.8057,16.8447,310236535.23266
2014-04-03,17.1487,17.1846,17.0281,17.065,183301470.50382
2014-04-02,17.1806,17.2144,17.1118,17.1856,202910497.34904
2014-04-01,17.032,17.1636,17.0011,17.1566,226130894.14829
2014-03-31,17.0799,17.1298,16.9732,16.9991,189799523.68409
2014-03-28,17.05,17.0699,16.9194,17.0041,226148785.55497
2014-03-27,17.1008,17.1516,16.9473,17.0231,250353476.5323
2014-03-26,17.3102,17.389,17.067,17.0968,338007140.93748
2014-03-25,17.1516,17.2872,17.0908,17.2624,318303466.27406
2014-03-24,17.054,17.1198,16.9453,17.0789,401073511.89472
2014-03-21,16.8487,16.9035,16.6721,16.8785,422214250.58149
2014-03-20,16.7878,16.8715,16.7021,16.7459,234979114.04107
2014-03-19,16.8595,16.9832,16.7559,16.8277,253339092.60725
2014-03-18,16.6572,16.8496,16.6353,16.8317,236370717.82262
2014-03-17,16.7001,16.7868,16.6552,16.6851,224998828.60658
2014-03-14,16.7489,16.8147,16.5665,16.6203,267451127.43768
2014-03-13,17.0221,17.0928,16.7609,16.8077,290618163.97164
2014-03-12,16.9273,17.0191,16.8506,16.9952,226394056.40855
2014-03-11,16.9593,17.063,16.8695,16.9782,316614209.34758
2014-03-10,16.7359,16.8925,16.7359,16.8157,201569489.42638
2014-03-07,16.8407,16.8506,16.6622,16.8007,249729350.60372
2014-03-06,16.8755,16.9254,16.727,16.8107,209222659.24535
2014-03-05,16.8157,16.9353,16.7599,16.8625,225705753.32117
2014-03-04,16.8187,16.8705,16.716,16.8267,292450415.73663
2014-03-03,16.5665,16.8077,16.5615,16.716,269524146.36079
2014-02-28,16.7579,16.8745,16.5386,16.6691,419609275.01091
2014-02-27,16.379,16.7489,16.3442,16.713,340591859.90898
2014-02-26,16.6113,16.6303,16.3302,16.386,311618479.64064
2014-02-25,16.7699,16.7739,16.5026,16.5366,262274562.8229
2014-02-24,16.5714,16.7848,16.5485,16.7091,325967741.86499
2014-02-21,16.8705,16.9303,16.6173,16.6363,314499168.63881
2014-02-20,16.8765,17.0081,16.7559,16.8237,345032120.46839
2014-02-19,17.2544,17.3222,16.9224,17.0201,354166520.61772
2014-02-18,17.2912,17.4587,17.2823,17.2952,294252297.14723
2014-02-14,17.1836,17.2952,17.1427,17.2314,308650089.95008
2014-02-13,16.9333,17.2574,16.9174,17.2444,346875044.68766
2014-02-12,17.0061,17.0899,16.8895,16.9732,347565148.25016
2014-02-11,16.8067,17.031,16.7719,16.9752,318501981.94802
2014-02-10,16.408,16.8506,16.407,16.7559,389724978.70291
2014-02-07,16.5056,16.5645,16.387,16.4598,422124565.85575
2014-02-06,16.1557,16.2634,16.0829,16.2325,290749422.1196
2014-02-05,15.9493,16.2245,15.9414,16.1387,372931393.44247
2014-02-04,15.9284,16.0401,15.8307,16.0181,427467200.47922
2014-02-03,15.8257,15.9873,15.72,15.7908,456161833.09307
2014-01-31,15.5924,15.7908,15.5396,15.761,527497605.79267
2014-01-30,15.8238,15.9483,15.6383,15.736,770012571.89661
2014-01-29,15.8706,15.9753,15.6982,15.7669,570859127.51468
2014-01-28,16.0181,16.2155,15.8068,15.9483,1209435771.8352
2014-01-27,17.3321,17.4687,17.1846,17.3331,647580728.18606
2014-01-24,17.4428,17.4937,17.1526,17.1936,490806784.25986
2014-01-23,17.3162,17.5215,17.1536,17.5116,457658971.79985
2014-01-22,17.3461,17.5465,17.2484,17.365,431643989.8389
2014-01-21,17.0291,17.3202,17.0151,17.2892,372734599.00268
2014-01-17,17.364,17.382,16.9981,17.0231,491545545.78825
2014-01-16,17.4717,17.5335,17.37,17.4508,260390593.78888
2014-01-15,17.4289,17.6372,17.37,17.5495,445893907.96395
2014-01-14,16.9443,17.2144,16.9263,17.2046,379521942.89823
2014-01-13,16.6851,17.0809,16.6851,16.8685,429945625.21649
2014-01-10,16.9952,17.0271,16.722,16.7799,346169494.15185
2014-01-09,17.2164,17.2184,16.8565,16.8925,316738458.18065
2014-01-08,16.9633,17.1786,16.9593,17.1118,293373510.81201
2014-01-07,17.1388,17.1906,16.9353,17.0031,361077841.51973
2014-01-06,16.9194,17.2164,16.8007,17.1258,468490821.78981
2014-01-03,17.4079,17.4338,17.0151,17.032,445681820.01754
2014-01-02,17.4957,17.5385,17.381,17.4159,266618011.9848
2013-12-31,17.4488,17.6711,17.4428,17.6621,253173254.30317
2013-12-30,17.5515,17.6342,17.39,17.4607,287374098.96939
2013-12-27,17.7519,17.7708,17.6143,17.6342,255951276.09666
2013-12-26,17.8864,17.9323,17.7379,17.7538,231193336.72497
2013-12-24,17.9442,18.006,17.8216,17.8744,190059611.59544
2013-12-23,17.8844,17.9702,17.7179,17.9502,568080637.29674
2013-12-20,17.1736,17.368,17.1546,17.2872,494312501.93179
2013-12-19,17.2982,17.3172,17.1198,17.1427,363683027.73085
2013-12-18,17.3082,17.364,16.9633,17.3421,641414277.38825
2013-12-17,17.4997,17.6123,17.4239,17.4737,260296781.51151
2013-12-16,17.4757,17.714,17.4747,17.5525,320258739.13864
2013-12-13,17.7209,17.7219,17.4328,17.4577,377116341.61259
2013-12-12,17.702,17.7997,17.6323,17.6481,297321446.24095
2013-12-11,17.8526,17.9782,17.6203,17.6741,407755148.34041
2013-12-10,17.7439,17.8804,17.6681,17.8067,314930926.58819
2013-12-09,17.6591,17.9342,17.6591,17.8336,363232880.8619
2013-12-06,17.8146,17.8446,17.6163,17.6323,390257894.26637
2013-12-05,18.031,18.1088,17.8326,17.8804,507102511.56486
2013-12-04,17.8047,17.9224,17.6561,17.7897,428125643.76477
2013-12-03,17.5773,17.8326,17.5585,17.8306,510854470.03993
2013-12-02,17.5685,17.7688,17.3431,17.3561,535822477.21491
2013-11-29,17.3012,17.5783,17.2484,17.5086,360857310.89968
2013-11-27,16.8865,17.1926,16.7947,17.1906,411716201.66007
2013-11-26,16.5006,16.8815,16.4986,16.7947,454697826.13792
2013-11-25,16.404,16.5595,16.403,16.4907,260126742.43312
2013-11-22,16.3561,16.4398,16.3252,16.3661,253534830.83518
2013-11-21,16.2953,16.41,16.1737,16.408,297099224.47824
2013-11-20,16.3472,16.385,16.1936,16.2155,220000216.13332
2013-11-19,16.3402,16.4798,16.3072,16.3571,236935304.6966
2013-11-18,16.5296,16.6014,16.3152,16.3282,277465434.32933
2013-11-15,16.5814,16.6582,16.5146,16.5296,360456856.14138
2013-11-14,16.4608,16.6652,16.4308,16.6303,320274466.966
2013-11-13,16.3132,16.4418,16.2764,16.392,223404709.98985
2013-11-12,16.2983,16.4956,16.2774,16.372,231766855.76111
2013-11-11,16.372,16.4249,16.1966,16.3412,257603412.14082
2013-11-08,16.2026,16.408,16.1387,16.39,316333721.40098
2013-11-07,16.3581,16.4738,16.1328,16.1357,297654837.06195
2013-11-06,16.5036,16.5256,16.3152,16.4,253145818.87371
2013-11-05,16.42,16.5575,16.371,16.4478,302741656.76797
2013-11-04,16.3112,16.4917,16.2385,16.4897,278703209.327
2013-11-01,16.415,16.4278,16.1467,16.2784,313486976.62511
2013-10-31,16.5306,16.6093,16.413,16.4578,312724270.28201
2013-10-30,16.2574,16.5136,16.1847,16.4308,404013504.23068
2013-10-29,16.7868,16.8805,16.1059,16.1737,725333566.78861
2013-10-28,16.5615,16.6233,16.377,16.5884,624911846.5104
2013-10-25,16.6323,16.6911,16.4368,16.4648,385150839.02533
2013-10-24,16.4338,16.6681,16.3531,16.6502,438591691.37218
2013-10-23,16.2445,16.4548,16.2445,16.4328,357571536.06037
2013-10-22,16.4788,16.5436,15.9045,16.2734,608926435.85927
2013-10-21,16.0181,16.412,16.0121,16.3202,452119134.49515
2013-10-18,15.8387,15.9424,15.8307,15.9314,331209832.7411
2013-10-17,15.6502,15.7998,15.6403,15.7918,288489995.34165
2013-10-16,15.6762,15.731,15.6264,15.6862,285759312.50301
2013-10-15,15.5725,15.714,15.5107,15.6084,364333275.09312
2013-10-14,15.3323,15.5745,15.3183,15.5276,298408778.75228
2013-10-11,15.2445,15.4589,15.1877,15.4259,305158708.87485
2013-10-10,15.3791,15.413,15.2465,15.3273,316866799.45859
2013-10-09,15.1727,15.2675,14.9704,15.2335,344015198.06989
2013-10-08,15.3353,15.3581,15.0421,15.0551,331014093.51013
2013-10-07,15.2325,15.4219,15.1937,15.2675,355768805.06624
2013-10-04,15.1468,15.1707,14.9794,15.1209,295222057.12771
2013-10-03,15.3541,15.412,15.0491,15.1328,368070259.03155
2013-10-02,15.2016,15.3941,15.1428,15.3243,329119613.51292
2013-10-01,14.9754,15.3113,14.9734,15.2734,403130073.77297
2013-09-30,15.0262,15.1667,14.9364,15.0102,294688488.57856
2013-09-27,15.1438,15.1727,15.0491,15.1129,259962766.79328
2013-09-26,15.2136,15.2923,15.1488,15.2215,270098801.85281
2013-09-25,15.3203,15.3273,15.07,15.073,361409643.50919
2013-09-24,15.4907,15.5097,15.2695,15.3103,413904619.5042
2013-09-23,15.5296,15.5556,15.1079,15.3581,868383389.50587
2013-09-20,14.9624,14.9784,14.5875,14.6303,797082986.36292
2013-09-19,14.7341,14.8946,14.6872,14.7839,460753248.30448
2013-09-18,14.4987,14.5985,14.421,14.5467,520152584.03302
2013-09-17,14.0222,14.3901,14.0083,14.2516,455437208.5544
2013-09-16,14.431,14.4499,13.9993,14.09,625320175.21289
2013-09-13,14.6912,14.7699,14.5477,14.5537,340773021.81119
2013-09-12,14.6643,14.8826,14.5885,14.7969,460592054.12288
2013-09-11,14.6185,14.8288,14.5507,14.6403,1024726015.8218
2013-09-10,15.8457,15.8845,15.3223,15.4828,847121924.69838
2013-09-09,15.8068,15.9005,15.761,15.8447,388042943.73797
2013-09-06,15.6004,15.6323,15.3363,15.5944,409697598.21107
2013-09-05,15.6582,15.6722,15.4529,15.5037,269408246.9177
2013-09-04,15.6373,15.721,15.5346,15.6094,393131897.93485
2013-09-03,15.4359,15.6692,15.2555,15.2933,378849392.71446
2013-08-30,15.4907,15.5207,15.3183,15.3393,308935451.71767
2013-08-29,15.3891,15.5416,15.3731,15.3911,273238746.23064
2013-08-28,15.2136,15.5207,15.2136,15.3671,350650408.33643
2013-08-27,15.5874,15.73,15.2235,15.2933,483671033.88161
2013-08-26,15.6742,15.9703,15.6662,15.745,377422989.10878
2013-08-23,15.754,15.756,15.6304,15.6832,253852900.06414
2013-08-22,15.8068,15.8267,15.5934,15.745,278347581.88582
2013-08-21,15.7639,15.8766,15.6892,15.725,382846533.77471
2013-08-20,15.9563,15.9833,15.6762,15.6852,408782081.18005
